Region/Country/Area,,Year,Series,Value,Footnotes
142,Asia,2018,GDP real rates of growth (percent),4.7,
142,Asia,2019,GDP real rates of growth (percent),3.7,
142,Asia,2020,GDP real rates of growth (percent),-1.1,
143,Central Asia,1995,GDP in current prices (millions of US dollars),"41,632",
143,Central Asia,2005,GDP in current prices (millions of US dollars),"93,155",
143,Central Asia,2010,GDP in current prices (millions of US dollars),"227,976",
143,Central Asia,2015,GDP in current prices (millions of US dollars),"317,237",
143,Central Asia,2018,GDP in current prices (millions of US dollars),"284,061",
143,Central Asia,2019,GDP in current prices (millions of US dollars),"300,026",
143,Central Asia,2020,GDP in current prices (millions of US dollars),"287,367",
143,Central Asia,1995,GDP per capita (US dollars),783,
143,Central Asia,2005,GDP per capita (US dollars),"1,594",
143,Central Asia,2010,GDP per capita (US dollars),"3,630",
143,Central Asia,2015,GDP per capita (US dollars),"4,633",
143,Central Asia,2018,GDP per capita (US dollars),"3,942",
143,Central Asia,2019,GDP per capita (US dollars),"4,098",
143,Central Asia,2020,GDP per capita (US dollars),"3,866",
143,Central Asia,1995,GDP in constant 2010 prices (millions of US dollars),"98,063",
143,Central Asia,2005,GDP in constant 2010 prices (millions of US dollars),"171,071",
143,Central Asia,2010,GDP in constant 2010 prices (millions of US dollars),"242,642",
143,Central Asia,2015,GDP in constant 2010 prices (millions of US dollars),"317,237",
143,Central Asia,2018,GDP in constant 2010 prices (millions of US dollars),"350,577",
143,Central Asia,2019,GDP in constant 2010 prices (millions of US dollars),"363,632",
143,Central Asia,2020,GDP in constant 2010 prices (millions of US dollars),"358,757",
143,Central Asia,1995,GDP real rates of growth (percent),-6.5,
143,Central Asia,2005,GDP real rates of growth (percent),9,
143,Central Asia,2010,GDP real rates of growth (percent),8.2,
143,Central Asia,2015,GDP real rates of growth (percent),3,
143,Central Asia,2018,GDP real rates of growth (percent),4.3,
143,Central Asia,2019,GDP real rates of growth (percent),3.7,
143,Central Asia,2020,GDP real rates of growth (percent),-1.3,
30,Eastern Asia,1995,GDP in current prices (millions of US dollars),"7,283,959",
30,Eastern Asia,2005,GDP in current prices (millions of US dollars),"8,636,076",
30,Eastern Asia,2010,GDP in current prices (millions of US dollars),"13,712,623",
30,Eastern Asia,2015,GDP in current prices (millions of US dollars),"17,889,267",
30,Eastern Asia,2018,GDP in current prices (millions of US dollars),"21,713,340",
30,Eastern Asia,2019,GDP in current prices (millions of US dollars),"22,143,329",
30,Eastern Asia,2020,GDP in current prices (millions of US dollars),"22,489,652",
30,Eastern Asia,1995,GDP per capita (US dollars),"4,974",
30,Eastern Asia,2005,GDP per capita (US dollars),"5,522",
30,Eastern Asia,2010,GDP per capita (US dollars),"8,545",
30,Eastern Asia,2015,GDP per capita (US dollars),"10,875",
30,Eastern Asia,2018,GDP per capita (US dollars),"13,031",
30,Eastern Asia,2019,GDP per capita (US dollars),"13,240",
30,Eastern Asia,2020,GDP per capita (US dollars),"13,403",
30,Eastern Asia,1995,GDP in constant 2010 prices (millions of US dollars),"6,641,899",
30,Eastern Asia,2005,GDP in constant 2010 prices (millions of US dollars),"10,311,021",
30,Eastern Asia,2010,GDP in constant 2010 prices (millions of US dollars),"13,827,799",
30,Eastern Asia,2015,GDP in constant 2010 prices (millions of US dollars),"17,889,267",
30,Eastern Asia,2018,GDP in constant 2010 prices (millions of US dollars),"20,673,051",
30,Eastern Asia,2019,GDP in constant 2010 prices (millions of US dollars),"21,536,646",
30,Eastern Asia,2020,GDP in constant 2010 prices (millions of US dollars),"21,615,670",
30,Eastern Asia,1995,GDP real rates of growth (percent),5.5,
30,Eastern Asia,2005,GDP real rates of growth (percent),6.2,
30,Eastern Asia,2010,GDP real rates of growth (percent),8.1,
30,Eastern Asia,2015,GDP real rates of growth (percent),4.9,
30,Eastern Asia,2018,GDP real rates of growth (percent),4.8,
30,Eastern Asia,2019,GDP real rates of growth (percent),4.2,
30,Eastern Asia,2020,GDP real rates of growth (percent),0.4,
35,South-eastern Asia,1995,GDP in current prices (millions of US dollars),"707,750",
35,South-eastern Asia,2005,GDP in current prices (millions of US dollars),"964,496",
35,South-eastern Asia,2010,GDP in current prices (millions of US dollars),"1,993,317",
35,South-eastern Asia,2015,GDP in current prices (millions of US dollars),"2,481,991",
35,South-eastern Asia,2018,GDP in current prices (millions of US dollars),"3,007,102",
35,South-eastern Asia,2019,GDP in current prices (millions of US dollars),"3,176,816",
35,South-eastern Asia,2020,GDP in current prices (millions of US dollars),"2,998,082",
35,South-eastern Asia,1995,GDP per capita (US dollars),"1,457",
35,South-eastern Asia,2005,GDP per capita (US dollars),"1,719",
35,South-eastern Asia,2010,GDP per capita (US dollars),"3,339",
35,South-eastern Asia,2015,GDP per capita (US dollars),"3,913",
35,South-eastern Asia,2018,GDP per capita (US dollars),"4,589",
35,South-eastern Asia,2019,GDP per capita (US dollars),"4,799",
35,South-eastern Asia,2020,GDP per capita (US dollars),"4,484",
35,South-eastern Asia,1995,GDP in constant 2010 prices (millions of US dollars),"1,020,241",
35,South-eastern Asia,2005,GDP in constant 2010 prices (millions of US dollars),"1,494,117",
35,South-eastern Asia,2010,GDP in constant 2010 prices (millions of US dollars),"1,939,996",
35,South-eastern Asia,2015,GDP in constant 2010 prices (millions of US dollars),"2,481,991",
35,South-eastern Asia,2018,GDP in constant 2010 prices (millions of US dollars),"2,881,773",
35,South-eastern Asia,2019,GDP in constant 2010 prices (millions of US dollars),"3,006,845",
35,South-eastern Asia,2020,GDP in constant 2010 prices (millions of US dollars),"2,873,334",
35,South-eastern Asia,1995,GDP real rates of growth (percent),7.8,
35,South-eastern Asia,2005,GDP real rates of growth (percent),5.7,
35,South-eastern Asia,2010,GDP real rates of growth (percent),7.8,
35,South-eastern Asia,2015,GDP real rates of growth (percent),4.7,
35,South-eastern Asia,2018,GDP real rates of growth (percent),5.1,
35,South-eastern Asia,2019,GDP real rates of growth (percent),4.3,
35,South-eastern Asia,2020,GDP real rates of growth (percent),-4.4,
34,Southern Asia,1995,GDP in current prices (millions of US dollars),"624,719",
34,Southern Asia,2005,GDP in current prices (millions of US dollars),"1,272,672",
34,Southern Asia,2010,GDP in current prices (millions of US dollars),"2,576,364",
34,Southern Asia,2015,GDP in current prices (millions of US dollars),"3,154,567",
34,Southern Asia,2018,GDP in current prices (millions of US dollars),"3,987,343",
34,Southern Asia,2019,GDP in current prices (millions of US dollars),"4,242,983",
34,Southern Asia,2020,GDP in current prices (millions of US dollars),"4,331,153",
34,Southern Asia,1995,GDP per capita (US dollars),472,
34,Southern Asia,2005,GDP per capita (US dollars),801,
34,Southern Asia,2010,GDP per capita (US dollars),"1,504",
34,Southern Asia,2015,GDP per capita (US dollars),"1,726",
34,Southern Asia,2018,GDP per capita (US dollars),"2,103",
34,Southern Asia,2019,GDP per capita (US dollars),"2,212",
34,Southern Asia,2020,GDP per capita (US dollars),"2,232",
34,Southern Asia,1995,GDP in constant 2010 prices (millions of US dollars),"1,046,343",
34,Southern Asia,2005,GDP in constant 2010 prices (millions of US dollars),"1,799,051",
34,Southern Asia,2010,GDP in constant 2010 prices (millions of US dollars),"2,437,977",
34,Southern Asia,2015,GDP in constant 2010 prices (millions of US dollars),"3,154,567",
34,Southern Asia,2018,GDP in constant 2010 prices (millions of US dollars),"3,801,024",
34,Southern Asia,2019,GDP in constant 2010 prices (millions of US dollars),"3,904,850",
34,Southern Asia,2020,GDP in constant 2010 prices (millions of US dollars),"3,728,953",
34,Southern Asia,1995,GDP real rates of growth (percent),6.1,
34,Southern Asia,2005,GDP real rates of growth (percent),7,
34,Southern Asia,2010,GDP real rates of growth (percent),7.4,
34,Southern Asia,2015,GDP real rates of growth (percent),6.1,
34,Southern Asia,2018,GDP real rates of growth (percent),5.3,
34,Southern Asia,2019,GDP real rates of growth (percent),2.7,
34,Southern Asia,2020,GDP real rates of growth (percent),-4.5,
145,Western Asia,1995,GDP in current prices (millions of US dollars),"662,040",
145,Western Asia,2005,GDP in current prices (millions of US dollars),"1,513,696",
145,Western Asia,2010,GDP in current prices (millions of US dollars),"2,558,661",
145,Western Asia,2015,GDP in current prices (millions of US dollars),"2,967,016",
145,Western Asia,2018,GDP in current prices (millions of US dollars),"3,289,377",
145,Western Asia,2019,GDP in current prices (millions of US dollars),"3,303,116",
145,Western Asia,2020,GDP in current prices (millions of US dollars),"2,964,651",
145,Western Asia,1995,GDP per capita (US dollars),"3,977",
145,Western Asia,2005,GDP per capita (US dollars),"7,374",
145,Western Asia,2010,GDP per capita (US dollars),"11,022",
145,Western Asia,2015,GDP per capita (US dollars),"11,529",
145,Western Asia,2018,GDP per capita (US dollars),"12,151",
145,Western Asia,2019,GDP per capita (US dollars),"12,012",
145,Western Asia,2020,GDP per capita (US dollars),"10,614",
145,Western Asia,1995,GDP in constant 2010 prices (millions of US dollars),"1,224,811",
145,Western Asia,2005,GDP in constant 2010 prices (millions of US dollars),"1,914,542",
145,Western Asia,2010,GDP in constant 2010 prices (millions of US dollars),"2,337,340",
145,Western Asia,2015,GDP in constant 2010 prices (millions of US dollars),"2,967,016",
145,Western Asia,2018,GDP in constant 2010 prices (millions of US dollars),"3,217,573",
145,Western Asia,2019,GDP in constant 2010 prices (millions of US dollars),"3,269,314",
145,Western Asia,2020,GDP in constant 2010 prices (millions of US dollars),"3,156,977",
145,Western Asia,1995,GDP real rates of growth (percent),3.8,
145,Western Asia,2005,GDP real rates of growth (percent),6.5,
145,Western Asia,2010,GDP real rates of growth (percent),5.7,
145,Western Asia,2015,GDP real rates of growth (percent),3.7,
145,Western Asia,2018,GDP real rates of growth (percent),2.4,
145,Western Asia,2019,GDP real rates of growth (percent),1.6,
145,Western Asia,2020,GDP real rates of growth (percent),-3.4,
150,Europe,1995,GDP in current prices (millions of US dollars),"10,646,899",
150,Europe,2005,GDP in current prices (millions of US dollars),"16,133,734",
150,Europe,2010,GDP in current prices (millions of US dollars),"19,903,213",
150,Europe,2015,GDP in current prices (millions of US dollars),"19,212,558",
150,Europe,2018,GDP in current prices (millions of US dollars),"22,043,418",
150,Europe,2019,GDP in current prices (millions of US dollars),"21,754,850",
150,Europe,2020,GDP in current prices (millions of US dollars),"21,010,469",
150,Europe,1995,GDP per capita (US dollars),"14,617",
150,Europe,2005,GDP per capita (US dollars),"22,072",
150,Europe,2010,GDP per capita (US dollars),"26,963",
150,Europe,2015,GDP per capita (US dollars),"25,793",
150,Europe,2018,GDP per capita (US dollars),"29,459",
150,Europe,2019,GDP per capita (US dollars),"29,043",
150,Europe,2020,GDP per capita (US dollars),"28,031",
150,Europe,1995,GDP in constant 2010 prices (millions of US dollars),"13,316,164",
150,Europe,2005,GDP in constant 2010 prices (millions of US dollars),"17,060,885",
150,Europe,2010,GDP in constant 2010 prices (millions of US dollars),"18,062,951",
150,Europe,2015,GDP in constant 2010 prices (millions of US dollars),"19,212,558",
150,Europe,2018,GDP in constant 2010 prices (millions of US dollars),"20,501,148",
150,Europe,2019,GDP in constant 2010 prices (millions of US dollars),"20,866,668",
150,Europe,2020,GDP in constant 2010 prices (millions of US dollars),"19,603,981",
150,Europe,1995,GDP real rates of growth (percent),2.1,
150,Europe,2005,GDP real rates of growth (percent),2.4,
150,Europe,2010,GDP real rates of growth (percent),2.4,
150,Europe,2015,GDP real rates of growth (percent),1.9,
150,Europe,2018,GDP real rates of growth (percent),2.1,
150,Europe,2019,GDP real rates of growth (percent),1.8,
150,Europe,2020,GDP real rates of growth (percent),-6.1,
151,Eastern Europe,1995,GDP in current prices (millions of US dollars),"794,458",
151,Eastern Europe,2005,GDP in current prices (millions of US dollars),"1,629,435",
151,Eastern Europe,2010,GDP in current prices (millions of US dollars),"2,868,904",
151,Eastern Europe,2015,GDP in current prices (millions of US dollars),"2,626,882",
151,Eastern Europe,2018,GDP in current prices (millions of US dollars),"3,270,095",
151,Eastern Europe,2019,GDP in current prices (millions of US dollars),"3,355,148",
151,Eastern Europe,2020,GDP in current prices (millions of US dollars),"3,132,805",
151,Eastern Europe,1995,GDP per capita (US dollars),"2,567",
151,Eastern Europe,2005,GDP per capita (US dollars),"5,477",
151,Eastern Europe,2010,GDP per capita (US dollars),"9,729",
151,Eastern Europe,2015,GDP per capita (US dollars),"8,923",
151,Eastern Europe,2018,GDP per capita (US dollars),"11,131",
151,Eastern Europe,2019,GDP per capita (US dollars),"11,434",
151,Eastern Europe,2020,GDP per capita (US dollars),"10,692",
151,Eastern Europe,1995,GDP in constant 2010 prices (millions of US dollars),"1,413,854",
151,Eastern Europe,2005,GDP in constant 2010 prices (millions of US dollars),"2,027,557",
