Region/Country/Area,,Year,Series,Value,Footnotes
32,Argentina,2019,"Percentage of male and female intentional homicide victims, Male",8.7,
32,Argentina,2019,"Percentage of male and female intentional homicide victims, Female",1.8,
32,Argentina,2019,"Assault rate per 100,000 population",320.9,
32,Argentina,2019,"Kidnapping at the national level, rate per 100,000",0.3,
32,Argentina,2019,"Theft at the national level, rate per 100,000 population",744.4,
32,Argentina,2019,"Robbery at the national level, rate per 100,000 population","1,068.80",
32,Argentina,2019,"Total Sexual Violence at the national level, rate per 100,000",47.7,
32,Argentina,2020,"Intentional homicide rates per 100,000",5.3,
32,Argentina,2020,"Percentage of male and female intentional homicide victims, Male",9.3,
32,Argentina,2020,"Percentage of male and female intentional homicide victims, Female",1.6,
32,Argentina,2020,"Assault rate per 100,000 population",296.7,
32,Argentina,2020,"Kidnapping at the national level, rate per 100,000",0.2,
32,Argentina,2020,"Theft at the national level, rate per 100,000 population",505.1,
32,Argentina,2020,"Total Sexual Violence at the national level, rate per 100,000",58.8,
51,Armenia,2005,"Intentional homicide rates per 100,000",1.9,
51,Armenia,2005,"Percentage of male and female intentional homicide victims, Male",3.4,
51,Armenia,2005,"Percentage of male and female intentional homicide victims, Female",0.7,
51,Armenia,2005,"Assault rate per 100,000 population",6,
51,Armenia,2005,"Kidnapping at the national level, rate per 100,000",0.7,
51,Armenia,2005,"Theft at the national level, rate per 100,000 population",82.6,
51,Armenia,2005,"Robbery at the national level, rate per 100,000 population",9,
51,Armenia,2005,"Total Sexual Violence at the national level, rate per 100,000",1.7,
51,Armenia,2010,"Intentional homicide rates per 100,000",1.9,
51,Armenia,2010,"Percentage of male and female intentional homicide victims, Male",3.4,
51,Armenia,2010,"Percentage of male and female intentional homicide victims, Female",0.7,
51,Armenia,2010,"Assault rate per 100,000 population",5.4,
51,Armenia,2010,"Kidnapping at the national level, rate per 100,000",1.4,
51,Armenia,2010,"Theft at the national level, rate per 100,000 population",127.3,
51,Armenia,2010,"Robbery at the national level, rate per 100,000 population",12.4,
51,Armenia,2010,"Total Sexual Violence at the national level, rate per 100,000",2.8,
51,Armenia,2015,"Intentional homicide rates per 100,000",2.6,
51,Armenia,2015,"Percentage of male and female intentional homicide victims, Male",3.9,
51,Armenia,2015,"Percentage of male and female intentional homicide victims, Female",1.4,
51,Armenia,2015,"Assault rate per 100,000 population",5.6,
51,Armenia,2015,"Kidnapping at the national level, rate per 100,000",2,
51,Armenia,2015,"Theft at the national level, rate per 100,000 population",183.4,
51,Armenia,2015,"Robbery at the national level, rate per 100,000 population",9.9,
51,Armenia,2015,"Total Sexual Violence at the national level, rate per 100,000",4.1,
51,Armenia,2018,"Intentional homicide rates per 100,000",1.7,
51,Armenia,2018,"Percentage of male and female intentional homicide victims, Male",2.8,
51,Armenia,2018,"Percentage of male and female intentional homicide victims, Female",0.7,
51,Armenia,2018,"Assault rate per 100,000 population",6.1,
51,Armenia,2018,"Kidnapping at the national level, rate per 100,000",1.9,
51,Armenia,2018,"Theft at the national level, rate per 100,000 population",240.5,
51,Armenia,2018,"Robbery at the national level, rate per 100,000 population",9.7,
51,Armenia,2018,"Total Sexual Violence at the national level, rate per 100,000",2.8,
51,Armenia,2019,"Intentional homicide rates per 100,000",2.5,
51,Armenia,2019,"Percentage of male and female intentional homicide victims, Male",4.5,
51,Armenia,2019,"Percentage of male and female intentional homicide victims, Female",0.6,
51,Armenia,2019,"Assault rate per 100,000 population",7.1,
51,Armenia,2019,"Kidnapping at the national level, rate per 100,000",1.5,
51,Armenia,2019,"Robbery at the national level, rate per 100,000 population",8.4,
51,Armenia,2019,"Total Sexual Violence at the national level, rate per 100,000",3.5,
51,Armenia,2020,"Intentional homicide rates per 100,000",1.8,
51,Armenia,2020,"Percentage of male and female intentional homicide victims, Male",2.6,
51,Armenia,2020,"Percentage of male and female intentional homicide victims, Female",1,
533,Aruba,2005,"Intentional homicide rates per 100,000",6,
533,Aruba,2005,"Percentage of male and female intentional homicide victims, Male",10.5,
533,Aruba,2005,"Percentage of male and female intentional homicide victims, Female",1.9,
533,Aruba,2010,"Intentional homicide rates per 100,000",3.9,
533,Aruba,2010,"Percentage of male and female intentional homicide victims, Male",8.3,
533,Aruba,2010,"Percentage of male and female intentional homicide victims, Female",0,
533,Aruba,2014,"Intentional homicide rates per 100,000",1.9,
533,Aruba,2014,"Percentage of male and female intentional homicide victims, Male",4.1,
533,Aruba,2014,"Percentage of male and female intentional homicide victims, Female",0,
36,Australia,2005,"Intentional homicide rates per 100,000",1.3,
36,Australia,2005,"Percentage of male and female intentional homicide victims, Male",1.6,
36,Australia,2005,"Percentage of male and female intentional homicide victims, Female",0.9,
36,Australia,2005,"Theft at the national level, rate per 100,000 population","2,568.70",
36,Australia,2010,"Intentional homicide rates per 100,000",1,
36,Australia,2010,"Percentage of male and female intentional homicide victims, Male",1.2,
36,Australia,2010,"Percentage of male and female intentional homicide victims, Female",0.8,
36,Australia,2010,"Assault rate per 100,000 population",309.9,
36,Australia,2010,"Kidnapping at the national level, rate per 100,000",2.8,
36,Australia,2010,"Theft at the national level, rate per 100,000 population","2,154.20",
36,Australia,2010,"Robbery at the national level, rate per 100,000 population",66.1,
36,Australia,2010,"Total Sexual Violence at the national level, rate per 100,000",85.1,
36,Australia,2015,"Intentional homicide rates per 100,000",1,
36,Australia,2015,"Percentage of male and female intentional homicide victims, Male",1.3,
36,Australia,2015,"Percentage of male and female intentional homicide victims, Female",0.7,
36,Australia,2015,"Assault rate per 100,000 population",284.1,
36,Australia,2015,"Kidnapping at the national level, rate per 100,000",2.2,
36,Australia,2015,"Theft at the national level, rate per 100,000 population","2,344.80",
36,Australia,2015,"Robbery at the national level, rate per 100,000 population",37.5,
36,Australia,2015,"Total Sexual Violence at the national level, rate per 100,000",91.7,
36,Australia,2018,"Intentional homicide rates per 100,000",0.9,
36,Australia,2018,"Percentage of male and female intentional homicide victims, Male",1.1,
36,Australia,2018,"Percentage of male and female intentional homicide victims, Female",0.7,
36,Australia,2018,"Assault rate per 100,000 population",291.7,
36,Australia,2018,"Kidnapping at the national level, rate per 100,000",1.8,
36,Australia,2018,"Theft at the national level, rate per 100,000 population","2,373.40",
36,Australia,2018,"Robbery at the national level, rate per 100,000 population",40.6,
36,Australia,2018,"Total Sexual Violence at the national level, rate per 100,000",105.7,
36,Australia,2020,"Intentional homicide rates per 100,000",0.9,
36,Australia,2020,"Percentage of male and female intentional homicide victims, Male",1.2,
36,Australia,2020,"Percentage of male and female intentional homicide victims, Female",0.6,
36,Australia,2020,"Assault rate per 100,000 population",281.4,
36,Australia,2020,"Kidnapping at the national level, rate per 100,000",1.6,
36,Australia,2020,"Theft at the national level, rate per 100,000 population","1,900.70",
36,Australia,2020,"Total Sexual Violence at the national level, rate per 100,000",107.9,
40,Austria,2005,"Intentional homicide rates per 100,000",0.7,
40,Austria,2005,"Percentage of male and female intentional homicide victims, Male",0.7,
40,Austria,2005,"Percentage of male and female intentional homicide victims, Female",0.6,
40,Austria,2005,"Assault rate per 100,000 population",43.8,
40,Austria,2005,"Kidnapping at the national level, rate per 100,000",0.1,
40,Austria,2005,"Theft at the national level, rate per 100,000 population","2,144.80",
40,Austria,2005,"Robbery at the national level, rate per 100,000 population",57.8,
40,Austria,2005,"Total Sexual Violence at the national level, rate per 100,000",20.3,
40,Austria,2010,"Intentional homicide rates per 100,000",0.7,
40,Austria,2010,"Percentage of male and female intentional homicide victims, Male",0.7,
40,Austria,2010,"Percentage of male and female intentional homicide victims, Female",0.7,
40,Austria,2010,"Assault rate per 100,000 population",42.9,
40,Austria,2010,"Kidnapping at the national level, rate per 100,000",0.1,
40,Austria,2010,"Theft at the national level, rate per 100,000 population","1,853.20",
40,Austria,2010,"Robbery at the national level, rate per 100,000 population",51.2,
40,Austria,2010,"Total Sexual Violence at the national level, rate per 100,000",39.2,
40,Austria,2015,"Intentional homicide rates per 100,000",0.5,
40,Austria,2015,"Percentage of male and female intentional homicide victims, Male",0.7,
40,Austria,2015,"Percentage of male and female intentional homicide victims, Female",0.4,
40,Austria,2015,"Assault rate per 100,000 population",39.9,
40,Austria,2015,"Kidnapping at the national level, rate per 100,000",0,
40,Austria,2015,"Theft at the national level, rate per 100,000 population","1,616.10",
40,Austria,2015,"Robbery at the national level, rate per 100,000 population",39.4,
40,Austria,2015,"Total Sexual Violence at the national level, rate per 100,000",40.1,
40,Austria,2019,"Intentional homicide rates per 100,000",0.9,
40,Austria,2019,"Percentage of male and female intentional homicide victims, Male",0.8,
40,Austria,2019,"Percentage of male and female intentional homicide victims, Female",0.9,
40,Austria,2019,"Assault rate per 100,000 population",42.8,
40,Austria,2019,"Kidnapping at the national level, rate per 100,000",0.1,
40,Austria,2019,"Theft at the national level, rate per 100,000 population","1,288.90",
40,Austria,2019,"Robbery at the national level, rate per 100,000 population",29.3,
40,Austria,2019,"Total Sexual Violence at the national level, rate per 100,000",50.4,
40,Austria,2020,"Intentional homicide rates per 100,000",0.7,
40,Austria,2020,"Percentage of male and female intentional homicide victims, Male",0.6,
40,Austria,2020,"Percentage of male and female intentional homicide victims, Female",0.8,
40,Austria,2020,"Assault rate per 100,000 population",39.4,
40,Austria,2020,"Kidnapping at the national level, rate per 100,000",0,
40,Austria,2020,"Theft at the national level, rate per 100,000 population",940.8,
40,Austria,2020,"Total Sexual Violence at the national level, rate per 100,000",46,
31,Azerbaijan,2002,"Intentional homicide rates per 100,000",2.6,
31,Azerbaijan,2005,"Assault rate per 100,000 population",1.9,
31,Azerbaijan,2005,"Kidnapping at the national level, rate per 100,000",0.3,
31,Azerbaijan,2005,"Theft at the national level, rate per 100,000 population",25.2,
31,Azerbaijan,2005,"Robbery at the national level, rate per 100,000 population",2.3,
31,Azerbaijan,2010,"Intentional homicide rates per 100,000",2.3,
31,Azerbaijan,2010,"Percentage of male and female intentional homicide victims, Male",3.2,
31,Azerbaijan,2010,"Percentage of male and female intentional homicide victims, Female",1.4,
31,Azerbaijan,2010,"Assault rate per 100,000 population",1.9,
31,Azerbaijan,2010,"Kidnapping at the national level, rate per 100,000",0,
31,Azerbaijan,2010,"Theft at the national level, rate per 100,000 population",42.8,
31,Azerbaijan,2010,"Robbery at the national level, rate per 100,000 population",3.3,
31,Azerbaijan,2010,"Total Sexual Violence at the national level, rate per 100,000",2.3,
31,Azerbaijan,2014,"Intentional homicide rates per 100,000",2.5,
31,Azerbaijan,2014,"Percentage of male and female intentional homicide victims, Male",3.2,
31,Azerbaijan,2014,"Percentage of male and female intentional homicide victims, Female",1.8,
